location_id,start_month,end_month,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
1720063,11,12,1,59,8,species,Olive,Olea europaea,
1720064,10,12,1,59,8,species,Olive,Olea europaea,
1720440,7,8,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1717761,8,10,1,275,8,species,Carob,Ceratonia siliqua,
1755231,8,11,1,96,8,species,Black mulberry,Morus nigra,
1755232,9,10,1,70,6,genus,Chestnut,Castanea,
1755233,9,10,1,70,6,genus,Chestnut,Castanea,
1717764,8,10,1,114,6,genus,Apple,Malus,
1717766,8,9,1,48,7,multispecies,Blackberry,Rubus,
1722035,7,8,1,48,7,multispecies,Blackberry,Rubus,
1755243,9,10,1,114,6,genus,Apple,Malus,
1717830,9,10,1,114,6,genus,Apple,Malus,
1720640,8,10,1,15,6,genus,Pear,Pyrus,
1717829,9,,1,251,8,species,Turkish hazel,Corylus colurna,
1717836,9,10,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1720641,6,9,1,122,7,multispecies,Raspberry,Rubus,
1719694,8,9,1,120,6,genus,Hazel,Corylus,
1717839,5,8,1,92,6,genus,Mulberry,Morus,
1717917,8,9,1,114,6,genus,Apple,Malus,
1717920,9,9,1,114,6,genus,Apple,Malus,
1717923,8,9,1,48,7,multispecies,Blackberry,Rubus,
1591920,9,10,1,114,6,genus,Apple,Malus,
1718068,8,10,1,445,6,genus,Fig,Ficus,
1719526,6,7,1,432,8,species,Redcurrant,Ribes rubrum,
1758351,6,6,1,62,7,multispecies,Cherry,Prunus,
1718649,8,9,1,52,8,species,Peach,Prunus persica,
1720646,9,10,1,3315,9,subspecies,Cortland apple,Malus pumila 'Cortland',
1718792,10,,1,280,8,species,Japanese persimmon,Diospyros kaki,
1101,10,1,1,12,7,multispecies,Persimmon,Diospyros,
1718914,9,10,1,78,8,species,Passionfruit,Passiflora edulis,
1722282,7,,1,230,8,species,Salmonberry,Rubus spectabilis,
1720648,9,10,1,114,6,genus,Apple,Malus,
1720649,9,10,1,114,6,genus,Apple,Malus,
1719000,9,11,1,376,8,species,Northern california walnut,Juglans hindsii,
1761365,7,11,1,784,8,species,King bolete,Boletus edulis,
1720650,9,10,1,114,6,genus,Apple,Malus,
1761366,10,12,1,59,8,species,Olive,Olea europaea,
1719003,9,11,1,376,8,species,Northern california walnut,Juglans hindsii,
1720651,9,10,1,114,6,genus,Apple,Malus,
1719542,9,10,1,120,6,genus,Hazel,Corylus,
1758451,8,9,1,20,8,species,Common fig,Ficus carica,
1758452,1,3,1,23,8,species,Mandarin,Citrus reticulata,
1720652,9,10,1,114,6,genus,Apple,Malus,
1721369,5,6,1,62,7,multispecies,Cherry,Prunus,
1720653,9,10,1,114,6,genus,Apple,Malus,
1721340,6,,1,96,8,species,Black mulberry,Morus nigra,
1719358,5,6,1,18,8,species,Loquat,Eriobotrya japonica,
1719807,8,9,1,48,7,multispecies,Blackberry,Rubus,
1822899,10,,1,73,6,genus,Walnut,Juglans,
1822906,10,10,1,7344,9,subspecies,ginkgo (female),Ginkgo biloba,
1822907,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1822908,7,9,1,48,7,multispecies,Blackberry,Rubus,
1822911,9,10,1,179,8,species,Bur oak,Quercus macrocarpa,
1822912,9,10,1,281,8,species,Shagbark hickory,Carya ovata,
1822913,9,10,1,179,8,species,Bur oak,Quercus macrocarpa,
1822914,9,10,1,179,8,species,Bur oak,Quercus macrocarpa,
1822916,9,10,1,179,8,species,Bur oak,Quercus macrocarpa,
1822921,10,11,1,2194,7,multispecies,Crabapple,Malus,
1822923,,8,1,74,6,genus,Elderberry,Sambucus,
1822924,8,9,1,185,8,species,Hop,Humulus lupulus,
1822929,9,10,1,2194,7,multispecies,Crabapple,Malus,
1822933,8,10,1,52,8,species,Peach,Prunus persica,
1822934,5,7,1,92,6,genus,Mulberry,Morus,
1822935,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1822940,6,7,1,1,7,multispecies,Plum,Prunus,
1822975,8,8,1,15,6,genus,Pear,Pyrus,
1813777,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1822949,9,10,1,219,8,species,Black chokeberry,Aronia melanocarpa,Photinia melanocarpa
1822952,9,10,1,118,8,species,Kousa dogwood,Cornus kousa,Benthamidia kousa
1822953,9,10,1,16,6,genus,Grape,Vitis,
1822961,9,10,1,111,8,species,Black walnut,Juglans nigra,
1822968,5,6,1,92,6,genus,Mulberry,Morus,
1822973,9,10,1,15,6,genus,Pear,Pyrus,
1823016,9,10,1,363,8,species,Sweet chestnut,Castanea sativa,
1822980,10,10,1,99,6,genus,Mint,Mentha,
1822984,7,9,1,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1822437,9,11,1,114,6,genus,Apple,Malus,
1822992,9,11,1,112,8,species,Persian walnut,Juglans regia,
1823022,10,11,1,70,6,genus,Chestnut,Castanea,
1823027,10,,1,155,8,species,Chinese chestnut,Castanea mollissima,
1823040,9,10,1,251,8,species,Turkish hazel,Corylus colurna,
1823041,10,,1,363,8,species,Sweet chestnut,Castanea sativa,
1823043,10,10,1,70,6,genus,Chestnut,Castanea,
1823044,10,10,1,70,6,genus,Chestnut,Castanea,
1823045,8,8,1,92,6,genus,Mulberry,Morus,
1823136,10,12,1,280,8,species,Japanese persimmon,Diospyros kaki,
1068821,9,10,2,114,6,genus,Apple,Malus,
1068821,9,10,2,2194,7,multispecies,Crabapple,Malus,
1823253,9,11,1,18,8,species,Loquat,Eriobotrya japonica,
1823269,9,10,1,15,6,genus,Pear,Pyrus,
1823285,2,,1,403,8,species,Oregon crabapple,Malus fusca,
1823082,10,11,1,92,6,genus,Mulberry,Morus,
1823083,5,7,1,265,8,species,Magenta lilly pilly,Syzygium paniculatum,Eugenia paniculata
1823105,7,9,1,48,7,multispecies,Blackberry,Rubus,
1823109,10,1,1,5097,7,multispecies,Lemon,Citrus,
1823112,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823115,5,5,1,96,8,species,Black mulberry,Morus nigra,
1823122,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823123,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823124,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823125,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823126,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823133,10,12,1,280,8,species,Japanese persimmon,Diospyros kaki,
1823134,10,12,1,280,8,species,Japanese persimmon,Diospyros kaki,
1823135,8,9,1,445,6,genus,Fig,Ficus,
1822114,8,10,1,114,6,genus,Apple,Malus,
1823137,7,8,3,6376,8,species,wineberry,Aristotelia serrata,
1823137,7,8,3,123,7,multispecies,Black raspberry,Rubus,
1823137,7,8,3,48,7,multispecies,Blackberry,Rubus,
1823140,7,8,1,123,7,multispecies,Black raspberry,Rubus,
1823336,6,7,1,5717,9,subspecies,Avocado,Persea americana 'Hass',
1823185,10,11,1,70,6,genus,Chestnut,Castanea,
1823188,9,10,2,114,6,genus,Apple,Malus,
1823201,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823202,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823203,12,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1823209,10,11,1,60,8,species,Strawberry tree,Arbutus unedo,
1823210,1,12,1,600,8,species,Wild rocket,Diplotaxis tenuifolia,
1823211,1,12,1,1554,8,species,Arugula,Eruca vesicaria,Brassica eruca
1823212,10,11,1,60,8,species,Strawberry tree,Arbutus unedo,
1823214,5,6,1,96,8,species,Black mulberry,Morus nigra,
1823216,7,11,1,2194,7,multispecies,Crabapple,Malus,
1823208,9,11,1,445,6,genus,Fig,Ficus,
1823225,9,10,1,182,6,genus,Hackberry,Celtis,
1823228,10,11,1,280,8,species,Japanese persimmon,Diospyros kaki,
1823239,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823666,10,11,1,2334,8,species,Arrowwood viburnum,Viburnum dentatum,
606648,8,9,1,2194,7,multispecies,Crabapple,Malus,
1823257,8,,1,56,6,genus,Prickly pear,Opuntia,
1823260,9,11,1,445,6,genus,Fig,Ficus,
1823261,11,,1,4630,9,subspecies,Japanese persimmon,Diospyros kaki 'Hachiya',
1823267,8,12,1,60,8,species,Strawberry tree,Arbutus unedo,
568321,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1823282,1,3,1,172,6,genus,Hawthorn,Crataegus,
1823283,1,3,1,172,6,genus,Hawthorn,Crataegus,
1823284,2,,1,403,8,species,Oregon crabapple,Malus fusca,
1823286,12,,1,114,6,genus,Apple,Malus,
1823290,8,10,1,48,7,multispecies,Blackberry,Rubus,
1823296,10,11,1,114,6,genus,Apple,Malus,
1823667,10,11,1,2334,8,species,Arrowwood viburnum,Viburnum dentatum,
1823324,8,9,1,120,6,genus,Hazel,Corylus,
1823322,10,11,1,363,8,species,Sweet chestnut,Castanea sativa,
1823323,10,11,1,363,8,species,Sweet chestnut,Castanea sativa,
1823331,9,10,1,114,6,genus,Apple,Malus,
1823338,10,1,1,92,6,genus,Mulberry,Morus,
1823339,10,1,1,92,6,genus,Mulberry,Morus,
1823340,10,12,1,2136,8,species,Creeping fig,Ficus pumila,
1823319,5,6,1,62,7,multispecies,Cherry,Prunus,
1823317,5,6,1,62,7,multispecies,Cherry,Prunus,
1823337,12,2,1,380,7,multispecies,Lilly pilly,Syzygium,
1823346,10,1,1,92,6,genus,Mulberry,Morus,
1823352,11,1,1,124,8,species,Asian pear,Pyrus pyrifolia,
1823367,10,10,1,70,6,genus,Chestnut,Castanea,
1823368,10,10,1,73,6,genus,Walnut,Juglans,
1823369,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1823370,8,10,2,609,6,genus,Silverberry,Elaeagnus,
1823370,8,10,2,358,8,species,Autumn-olive,Elaeagnus umbellata,
1823482,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823539,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823562,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823574,5,6,1,105,6,genus,Strawberry,Fragaria,
1823626,3,5,1,148,6,genus,Spicebush,Lindera,
1823373,6,8,1,48,7,multispecies,Blackberry,Rubus,
1823259,8,,1,48,7,multispecies,Blackberry,Rubus,
1823229,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823220,6,10,6,405,8,species,Common medlar,Mespilus germanica,"Mespilus, Crataegus germanica"
1823220,6,10,6,120,6,genus,Hazel,Corylus,
1823220,6,10,6,73,6,genus,Walnut,Juglans,
1823220,6,10,6,114,6,genus,Apple,Malus,
1823220,6,10,6,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1823220,6,10,6,62,7,multispecies,Cherry,Prunus,
1823207,9,11,1,445,6,genus,Fig,Ficus,
1823189,8,10,1,70,6,genus,Chestnut,Castanea,
1823187,8,9,1,1,7,multispecies,Plum,Prunus,
1806283,9,10,2,3227,6,genus,Arbutus,Arbutus,
1806283,9,10,2,60,8,species,Strawberry tree,Arbutus unedo,
1823401,11,2,1,5097,7,multispecies,Lemon,Citrus,
1823668,10,11,1,2334,8,species,Arrowwood viburnum,Viburnum dentatum,
1823416,10,11,1,363,8,species,Sweet chestnut,Castanea sativa,
1823450,9,10,1,18,8,species,Loquat,Eriobotrya japonica,
1823478,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823479,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823480,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823484,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823485,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823486,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823487,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823488,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823489,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823490,9,10,1,246,8,species,American persimmon,Diospyros virginiana,
1823491,9,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823494,9,10,1,114,6,genus,Apple,Malus,
1823495,8,,1,48,7,multispecies,Blackberry,Rubus,
1823496,5,,1,62,7,multispecies,Cherry,Prunus,
1823497,10,11,1,49,8,species,Feijoa,Acca sellowiana,Feijoa sellowiana
1823498,9,10,1,116,8,species,Pawpaw,Asimina triloba,
1823499,8,10,1,111,8,species,Black walnut,Juglans nigra,
1823508,6,8,1,74,6,genus,Elderberry,Sambucus,
1823512,9,12,1,60,8,species,Strawberry tree,Arbutus unedo,
1823514,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
1823500,7,9,1,144,6,genus,Hickory,Carya,
1823524,8,11,1,2194,7,multispecies,Crabapple,Malus,
1823528,5,6,1,445,6,genus,Fig,Ficus,
1823533,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823534,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823535,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823536,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823538,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1823540,10,11,1,7344,9,subspecies,ginkgo (female),Ginkgo biloba,
1823541,10,12,1,7344,9,subspecies,ginkgo (female),Ginkgo biloba,
1823553,10,11,1,7344,9,subspecies,ginkgo (female),Ginkgo biloba,
1823555,10,11,1,7344,9,subspecies,ginkgo (female),Ginkgo biloba,
1823558,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823559,8,9,1,701,8,species,Wine raspberry,Rubus phoenicolasius,
1823561,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823563,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823564,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823565,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823566,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823567,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823568,7,8,1,48,7,multispecies,Blackberry,Rubus,
1823569,4,8,1,526,8,species,Wild carrot,Daucus carota,
1823570,5,8,1,526,8,species,Wild carrot,Daucus carota,
1823571,4,8,1,526,8,species,Wild carrot,Daucus carota,
1823572,4,8,1,526,8,species,Wild carrot,Daucus carota,
1823573,4,8,1,526,8,species,Wild carrot,Daucus carota,
1823575,4,8,1,526,8,species,Wild carrot,Daucus carota,
1823576,5,8,1,122,7,multispecies,Raspberry,Rubus,
1823578,5,8,1,122,7,multispecies,Raspberry,Rubus,
1823580,5,8,1,122,7,multispecies,Raspberry,Rubus,
1823585,5,8,1,122,7,multispecies,Raspberry,Rubus,
1823586,5,6,1,105,6,genus,Strawberry,Fragaria,
1823587,5,8,1,122,7,multispecies,Raspberry,Rubus,
1823612,6,7,1,291,8,species,Allegheny serviceberry,Amelanchier laevis,
1823613,6,7,1,291,8,species,Allegheny serviceberry,Amelanchier laevis,
1823614,10,,1,114,6,genus,Apple,Malus,
1823615,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823616,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823617,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823618,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823620,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823621,3,5,1,148,6,genus,Spicebush,Lindera,
1823623,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823624,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1823625,3,5,1,148,6,genus,Spicebush,Lindera,
1823683,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823728,10,10,1,92,6,genus,Mulberry,Morus,
1823798,8,10,1,15,6,genus,Pear,Pyrus,
1823824,9,11,1,101,8,species,Muscadine,Vitis rotundifolia,
1823871,12,1,1,5097,7,multispecies,Lemon,Citrus,
1823907,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1823627,3,5,1,148,6,genus,Spicebush,Lindera,
1823629,8,11,1,5119,8,species,Western prickly pear,Opuntia x occidentalis,
1823628,8,11,1,5119,8,species,Western prickly pear,Opuntia x occidentalis,
1823630,9,11,1,190,8,species,Maypop,Passiflora incarnata,
1823631,8,9,1,148,6,genus,Spicebush,Lindera,
1823632,9,11,1,190,8,species,Maypop,Passiflora incarnata,
1823634,6,7,1,92,6,genus,Mulberry,Morus,
1823635,6,7,1,92,6,genus,Mulberry,Morus,
1823636,6,7,1,92,6,genus,Mulberry,Morus,
1823637,6,6,1,92,6,genus,Mulberry,Morus,
1823670,10,11,1,12,7,multispecies,Persimmon,Diospyros,
1823638,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823639,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823640,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823642,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823643,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823644,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823645,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823646,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823647,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823648,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823649,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823650,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823651,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823652,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823653,6,7,1,92,6,genus,Mulberry,Morus,
1823654,6,7,1,92,6,genus,Mulberry,Morus,
1823655,6,7,1,92,6,genus,Mulberry,Morus,
1823656,6,7,1,173,8,species,Red mulberry,Morus rubra,
1823657,6,7,1,92,6,genus,Mulberry,Morus,
1823658,6,7,1,92,6,genus,Mulberry,Morus,
1823659,6,7,1,92,6,genus,Mulberry,Morus,
1823660,6,7,1,92,6,genus,Mulberry,Morus,
1823665,6,7,1,92,6,genus,Mulberry,Morus,
1823672,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1823673,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823674,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823675,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823676,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823677,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823678,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823679,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823680,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823681,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823682,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823684,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823685,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823686,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823687,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823688,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823689,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823690,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823691,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823692,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823693,9,10,1,111,8,species,Black walnut,Juglans nigra,
1823697,9,11,1,93,8,species,Pecan,Carya illinoinensis,
1823704,8,10,1,190,8,species,Maypop,Passiflora incarnata,
1823706,9,10,1,155,8,species,Chinese chestnut,Castanea mollissima,
1823513,11,,1,388,8,species,Blackthorn,Prunus spinosa,
1823757,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1823521,7,8,1,110,8,species,Black locust,Robinia pseudoacacia,
1823501,3,10,6,9,6,genus,Sage,Salvia,
1823501,3,10,6,61,8,species,Tomato,Solanum lycopersicum,
1823501,3,10,6,65,7,multispecies,Squash,Cucurbita,
1823501,3,10,6,165,6,genus,Milkweed,Asclepias,
1823501,3,10,6,3276,8,species,Okra,Abelmoschus esculentus,
1822991,8,11,1,72,6,genus,Oak,Quercus,
1821890,1,,1,4364,9,subspecies,Cherry plum,Prunus cerasifera 'Atropurpurea',
1823749,4,10,4,14,8,species,Apple,Malus pumila,Malus domestica
1823749,4,10,4,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1823749,4,10,4,405,8,species,Common medlar,Mespilus germanica,"Mespilus, Crataegus germanica"
1823749,4,10,4,18,8,species,Loquat,Eriobotrya japonica,
1823750,6,10,7,14,8,species,Apple,Malus pumila,Malus domestica
1823750,6,10,7,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1823750,6,10,7,363,8,species,Sweet chestnut,Castanea sativa,
1823750,6,10,7,62,7,multispecies,Cherry,Prunus,
1823750,6,10,7,1,7,multispecies,Plum,Prunus,
1823750,6,10,7,73,6,genus,Walnut,Juglans,
1823751,7,8,1,106,6,genus,Currant,Ribes,
1823752,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1823753,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1823754,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1823755,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1823756,9,9,1,363,8,species,Sweet chestnut,Castanea sativa,
1717939,9,11,1,16,6,genus,Grape,Vitis,
1717940,9,11,1,16,6,genus,Grape,Vitis,
1718196,7,9,1,114,6,genus,Apple,Malus,
1717944,8,10,1,116,8,species,Pawpaw,Asimina triloba,
1717945,9,9,1,74,6,genus,Elderberry,Sambucus,
1717977,9,11,1,683,6,genus,Rowan,Sorbus,
1721671,7,8,1,122,7,multispecies,Raspberry,Rubus,
1721672,7,9,1,251,8,species,Turkish hazel,Corylus colurna,
1718014,9,,1,145,8,species,Osage-orange,Maclura pomifera,
1721673,8,10,1,251,8,species,Turkish hazel,Corylus colurna,
1718745,4,6,1,62,7,multispecies,Cherry,Prunus,
1718746,8,10,1,16,6,genus,Grape,Vitis,
1718743,6,7,1,121,8,species,Sour cherry,Prunus cerasus,
1721674,8,10,1,251,8,species,Turkish hazel,Corylus colurna,
1722823,7,10,1,114,6,genus,Apple,Malus,
1721682,8,9,1,322,8,species,Black elderberry,Sambucus nigra,
1721683,8,9,1,322,8,species,Black elderberry,Sambucus nigra,
1719308,11,12,1,4,8,species,Lemon,Citrus x limon,
1721727,9,10,1,322,8,species,Black elderberry,Sambucus nigra,
1720936,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1721715,6,8,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1719760,1,2,1,3306,9,subspecies,Granny Smith apple,Malus pumila 'Granny Smith',
1719946,7,10,1,529,8,species,Common bilberry,Vaccinium myrtillus,
1719949,8,3,1,2194,7,multispecies,Crabapple,Malus,
1721906,8,10,1,120,6,genus,Hazel,Corylus,
1721089,5,6,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1717840,9,10,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1758350,6,,1,110,8,species,Black locust,Robinia pseudoacacia,
1755370,5,6,1,173,8,species,Red mulberry,Morus rubra,
1755542,9,,1,48,7,multispecies,Blackberry,Rubus,
1719524,8,9,1,294,8,species,Common hazel,Corylus avellana,
1718154,9,11,1,114,6,genus,Apple,Malus,
1718165,8,9,1,16,6,genus,Grape,Vitis,
1718166,8,9,1,16,6,genus,Grape,Vitis,
1722210,7,9,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1722211,8,9,1,114,6,genus,Apple,Malus,
1718749,9,,1,104,8,species,Jujube,Ziziphus jujuba,
1718992,10,10,1,111,8,species,Black walnut,Juglans nigra,
1719537,8,10,1,114,6,genus,Apple,Malus,
1719220,10,11,1,59,8,species,Olive,Olea europaea,
1719545,5,6,1,62,7,multispecies,Cherry,Prunus,
1719415,6,8,4,432,8,species,Redcurrant,Ribes rubrum,
1719415,6,8,4,122,7,multispecies,Raspberry,Rubus,
1719415,6,8,4,294,8,species,Common hazel,Corylus avellana,
1719415,6,8,4,630,8,species,Blackcurrant,Ribes nigrum,
1719539,9,10,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1722689,8,9,1,88,7,multispecies,Blueberry,Vaccinium,
1719538,7,9,1,1,7,multispecies,Plum,Prunus,
1719594,12,1,1,4,8,species,Lemon,Citrus x limon,
1761807,9,11,1,112,8,species,Persian walnut,Juglans regia,
1762114,3,7,4,291,8,species,Allegheny serviceberry,Amelanchier laevis,
1762114,3,7,4,96,8,species,Black mulberry,Morus nigra,
1762114,3,7,4,826,0,polyphyletic,Locust tree,Fabaceae,
1762114,3,7,4,424,6,genus,Violet,Viola,
1761859,7,8,1,48,7,multispecies,Blackberry,Rubus,
1761669,7,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1762252,8,9,1,116,8,species,Pawpaw,Asimina triloba,
1717792,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1720127,5,7,1,141,8,species,Downy serviceberry,Amelanchier arborea,
1717793,9,10,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
